label,weight,profit
item_68212,49,34
item_68213,4,60
item_68214,10,21
item_68215,20,28
item_68216,10,55
item_68217,41,98
item_68218,5,89
item_68219,13,48
item_68220,30,83
item_68221,33,59
item_68222,29,48
item_68223,22,38
item_68224,36,33
item_68225,49,40
item_68226,18,75
item_68227,14,33
item_68228,17,42
item_68229,25,25
item_68230,10,99
item_68231,9,55
item_68232,28,44
item_68233,41,1
item_68234,15,24
item_68235,42,48
item_68236,49,33
item_68237,7,23
item_68238,17,77
item_68239,18,98
item_68240,36,69
item_68241,22,48
item_68242,15,58
item_68243,5,69
item_68244,15,10
item_68245,34,44
item_68246,45,93
item_68247,33,36
item_68248,31,34
item_68249,27,52
item_68250,44,36
item_68251,39,44
item_68252,41,82
item_68253,22,99
item_68254,13,91
item_68255,19,79
item_68256,48,38
item_68257,23,17
item_68258,43,76
item_68259,9,67
item_68260,46,44
item_68261,31,12
item_68262,8,83
item_68263,32,14
item_68264,22,68
item_68265,14,38
item_68266,25,85
item_68267,26,32
item_68268,48,18
item_68269,47,65
item_68270,26,62
item_68271,22,40
item_68272,18,46
item_68273,12,40
item_68274,13,45
item_68275,14,38
item_68276,28,5
item_68277,47,69
item_68278,4,99
item_68279,13,77
item_68280,48,95
item_68281,45,16
item_68282,39,15
item_68283,46,86
item_68284,28,14
item_68285,50,64
item_68286,18,31
item_68287,48,28
item_68288,37,65
item_68289,35,48
item_68290,5,14
item_68291,21,19
item_68292,48,54
item_68293,39,25
item_68294,36,5
item_68295,35,8
item_68296,49,67
item_68297,3,38
item_68298,5,9
item_68299,3,60
item_68300,46,29
item_68301,28,5
item_68302,50,41
item_68303,11,54
item_68304,12,66
item_68305,19,29
item_68306,11,63
item_68307,23,96
item_68308,37,32
item_68309,10,54
item_68310,45,14
item_68311,18,51
item_68312,48,52
item_68313,42,78
item_68314,16,25
item_68315,27,35
item_68316,13,7
item_68317,9,27
item_68318,48,93
item_68319,47,29
item_68320,39,28
item_68321,41,47
item_68322,28,46
item_68323,22,37
item_68324,13,36
item_68325,36,21
item_68326,5,98
item_68327,34,11
item_68328,30,2
item_68329,31,92
item_68330,26,83
item_68331,20,14
item_68332,21,93
item_68333,36,88
item_68334,11,58
item_68335,22,9
item_68336,15,95
item_68337,11,80
item_68338,10,65
item_68339,20,83
item_68340,48,73
item_68341,33,72
item_68342,22,55
item_68343,7,99
item_68344,35,61
item_68345,13,88
item_68346,12,32
item_68347,6,37
item_68348,27,88
item_68349,4,71
item_68350,2,31
item_68351,45,70
item_68352,27,99
item_68353,6,100
item_68354,13,79
item_68355,30,38
item_68356,36,45
item_68357,17,96
item_68358,20,92
item_68359,7,26
item_68360,31,54
item_68361,36,67
item_68362,42,26
item_68363,2,28
item_68364,20,97
item_68365,48,21
item_68366,5,54
item_68367,27,79
item_68368,45,25
item_68369,3,40
item_68370,18,97
item_68371,6,63
item_68372,45,22
item_68373,44,32
item_68374,3,87
item_68375,31,65
item_68376,11,78
item_68377,28,60
item_68378,45,67
item_68379,48,29
item_68380,13,37
item_68381,13,80
item_68382,35,29
item_68383,35,58
item_68384,46,9
item_68385,6,40
item_68386,44,14
item_68387,50,35
item_68388,46,41
item_68389,36,97
item_68390,27,90
item_68391,1,40
item_68392,37,88
item_68393,46,38
item_68394,35,55
item_68395,44,17
item_68396,37,76
item_68397,11,65
item_68398,37,75
item_68399,15,27
item_68400,33,79
item_68401,20,72
item_68402,17,67
item_68403,7,77
item_68404,25,20
item_68405,2,65
item_68406,27,26
item_68407,37,20
item_68408,50,52
item_68409,3,65
item_68410,40,54
item_68411,1,57
item_68412,9,100
item_68413,26,99
item_68414,34,29
item_68415,43,67
item_68416,19,39
item_68417,32,26
item_68418,32,40
item_68419,36,27
item_68420,41,75
item_68421,4,53
item_68422,41,15
item_68423,22,92
item_68424,1,41
item_68425,21,8
item_68426,5,81
item_68427,40,46
item_68428,48,9
item_68429,40,90
item_68430,10,44
item_68431,10,25
item_68432,47,28
item_68433,21,77
item_68434,4,40
item_68435,26,56
item_68436,49,30
item_68437,50,20
item_68438,29,99
item_68439,1,76
item_68440,12,9
item_68441,41,52
item_68442,14,68
item_68443,45,78
item_68444,30,89
item_68445,38,47
item_68446,46,39
item_68447,1,89
item_68448,12,50
item_68449,47,99
item_68450,25,46
item_68451,34,76
item_68452,50,6
item_68453,14,53
item_68454,46,24
item_68455,46,38
item_68456,28,78
item_68457,24,27
item_68458,39,44
item_68459,14,17
item_68460,26,9
item_68461,18,78
item_68462,37,56
item_68463,25,60
item_68464,5,75
item_68465,29,37
item_68466,31,7
item_68467,24,88
item_68468,35,66
item_68469,38,9
item_68470,20,28
item_68471,47,8
item_68472,43,92
item_68473,16,55
item_68474,39,49
item_68475,42,28
item_68476,40,71
item_68477,6,98
item_68478,30,46
item_68479,45,14
item_68480,41,84
item_68481,15,58
item_68482,28,4
item_68483,50,4
item_68484,14,66
item_68485,16,13
item_68486,21,69
item_68487,27,28
item_68488,12,59
item_68489,11,53
item_68490,50,75
item_68491,30,17
item_68492,22,59
item_68493,29,16
item_68494,43,56
item_68495,20,43
item_68496,11,43
item_68497,20,3
item_68498,26,72
item_68499,9,82
item_68500,13,99
item_68501,21,86
item_68502,28,49
item_68503,1,78
item_68504,40,66
item_68505,45,97
item_68506,42,31
item_68507,38,4
item_68508,4,2
item_68509,46,14
item_68510,36,87
item_68511,28,21
item_68512,10,77
item_68513,4,72
item_68514,26,44
item_68515,9,42
item_68516,12,71
item_68517,40,80
item_68518,45,63
item_68519,6,53
item_68520,13,63
item_68521,25,86
item_68522,13,72
item_68523,4,11
item_68524,38,22
item_68525,23,37
item_68526,7,62
item_68527,15,78
item_68528,34,57
item_68529,12,44
item_68530,28,68
item_68531,26,32
item_68532,42,79
item_68533,2,2
item_68534,7,44
item_68535,11,80
item_68536,2,11
item_68537,10,70
item_68538,47,11
item_68539,14,42
item_68540,38,69
item_68541,11,28
item_68542,47,77
item_68543,9,80
item_68544,36,76
item_68545,26,5
item_68546,28,71
item_68547,34,41
item_68548,5,97
item_68549,42,61
item_68550,30,11
item_68551,43,58
item_68552,12,54
item_68553,14,4
item_68554,12,31
item_68555,17,76
item_68556,18,41
item_68557,28,64
item_68558,48,44
item_68559,32,100
item_68560,49,14
item_68561,21,79
item_68562,4,97
item_68563,15,74
item_68564,15,18
item_68565,19,74
item_68566,17,99
item_68567,35,71
item_68568,46,10
item_68569,9,32
item_68570,5,97
item_68571,12,46
item_68572,24,57
item_68573,7,64
item_68574,9,8
item_68575,3,68
item_68576,41,77
item_68577,50,25
item_68578,45,5
item_68579,40,2
item_68580,26,29
item_68581,1,59
item_68582,30,55
item_68583,19,81
item_68584,39,16
item_68585,15,20
item_68586,25,11
item_68587,26,88
item_68588,45,6
item_68589,33,26
item_68590,23,5
item_68591,38,63
item_68592,14,9
item_68593,9,33
item_68594,5,26
item_68595,35,50
item_68596,37,82
item_68597,23,96
item_68598,14,52
item_68599,25,35
item_68600,34,68
item_68601,49,93
item_68602,17,73
item_68603,44,14
item_68604,29,36
item_68605,46,17
item_68606,34,29
item_68607,22,27
item_68608,16,51
item_68609,50,30
item_68610,30,23
item_68611,50,38
item_68612,30,100
item_68613,31,18
item_68614,25,45
item_68615,23,19
item_68616,33,75
item_68617,36,36
item_68618,18,54
item_68619,18,25
item_68620,36,23
item_68621,14,8
item_68622,35,7
item_68623,43,75
item_68624,17,84
item_68625,41,33
item_68626,45,58
item_68627,25,76
item_68628,49,84
item_68629,3,76
item_68630,15,90
item_68631,29,3
item_68632,1,45
item_68633,5,59
item_68634,2,37
item_68635,43,77
item_68636,26,75
item_68637,19,56
item_68638,5,49
item_68639,30,14
item_68640,2,32
item_68641,33,37
item_68642,35,38
item_68643,4,34
item_68644,20,58
item_68645,3,2
item_68646,5,34
item_68647,20,57
item_68648,15,6
item_68649,30,79
item_68650,3,65
item_68651,5,56
item_68652,16,86
item_68653,8,2
item_68654,40,54
item_68655,31,13
item_68656,35,90
item_68657,36,42
item_68658,30,9
item_68659,42,74
item_68660,25,72
item_68661,11,67
item_68662,15,15
item_68663,29,42
item_68664,30,44
item_68665,43,35
item_68666,6,36
item_68667,34,14
item_68668,26,23
item_68669,9,15
item_68670,42,38
item_68671,38,55
item_68672,13,14
item_68673,48,35
item_68674,7,70
item_68675,16,90
item_68676,46,42
item_68677,44,15
item_68678,30,4
item_68679,44,79
item_68680,37,14
item_68681,26,67
item_68682,30,69
item_68683,34,78
item_68684,28,65
item_68685,16,49
item_68686,26,69
item_68687,38,86
item_68688,28,32
item_68689,9,20
item_68690,10,2
item_68691,34,34
item_68692,7,86
item_68693,42,10
item_68694,33,79
item_68695,11,92
item_68696,13,66
item_68697,18,7
item_68698,39,39
item_68699,32,55
item_68700,49,86
item_68701,19,9
item_68702,44,53
item_68703,17,90
item_68704,29,52
item_68705,4,46
item_68706,26,84
item_68707,4,23
item_68708,50,56
item_68709,41,91
item_68710,48,81
item_68711,47,25
item_68712,40,5
item_68713,20,51
item_68714,29,56
item_68715,7,71
item_68716,14,56
item_68717,2,32
item_68718,36,85
item_68719,28,55
item_68720,38,29
item_68721,1,47
item_68722,22,98
item_68723,13,97
item_68724,22,26
item_68725,33,51
item_68726,9,2
item_68727,13,19
item_68728,50,46
item_68729,47,54
item_68730,19,4
item_68731,44,1
item_68732,9,79
item_68733,39,47
item_68734,27,31
item_68735,5,93
item_68736,19,94
item_68737,45,30
item_68738,20,10
item_68739,46,61
item_68740,14,37
item_68741,41,64
item_68742,15,21
item_68743,49,73
item_68744,5,28
item_68745,6,1
item_68746,38,54
item_68747,33,89
item_68748,39,11
item_68749,30,28
item_68750,6,3
item_68751,48,2
item_68752,41,94
item_68753,7,42
item_68754,2,22
item_68755,31,91
item_68756,26,47
item_68757,49,65
item_68758,40,41
item_68759,16,43
item_68760,26,97
item_68761,11,38
item_68762,18,9
item_68763,39,36
item_68764,26,12
item_68765,46,43
item_68766,43,16
item_68767,6,7
item_68768,43,75
item_68769,31,63
item_68770,8,18
item_68771,22,38
item_68772,48,73
item_68773,44,90
item_68774,43,47
item_68775,11,98
item_68776,32,2
item_68777,10,35
item_68778,10,29
item_68779,6,57
item_68780,30,79
item_68781,27,23
item_68782,39,41
item_68783,43,34
item_68784,46,64
item_68785,19,27
item_68786,37,91
item_68787,18,26
item_68788,5,31
item_68789,20,40
item_68790,5,20
item_68791,34,27
item_68792,35,35
item_68793,10,33
item_68794,4,37
item_68795,26,66
item_68796,34,4
item_68797,14,4
item_68798,37,5
item_68799,10,8
item_68800,4,26
item_68801,41,81
item_68802,41,92
item_68803,13,6
item_68804,38,30
item_68805,41,77
item_68806,34,6
item_68807,43,70
item_68808,47,19
item_68809,46,95
item_68810,42,28
item_68811,38,93
item_68812,4,37
item_68813,17,6
item_68814,6,4
item_68815,17,22
item_68816,22,98
item_68817,8,51
item_68818,11,62
item_68819,29,79
item_68820,35,72
item_68821,45,11
item_68822,14,80
item_68823,5,71
item_68824,31,38
item_68825,29,96
item_68826,30,87
item_68827,22,90
item_68828,29,10
item_68829,28,69
item_68830,5,77
item_68831,38,53
item_68832,14,17
item_68833,24,3
item_68834,38,22
item_68835,19,74
item_68836,43,43
item_68837,37,100
item_68838,37,35
item_68839,38,60
item_68840,38,40
item_68841,17,8
item_68842,36,76
item_68843,25,19
item_68844,4,14
item_68845,39,3
item_68846,29,43
item_68847,17,52
item_68848,38,15
item_68849,34,83
item_68850,22,29
item_68851,20,95
item_68852,36,73
item_68853,47,59
item_68854,27,65
item_68855,16,10
item_68856,2,1
item_68857,45,82
item_68858,46,64
item_68859,13,52
item_68860,29,57
item_68861,10,83
item_68862,7,33
item_68863,41,79
item_68864,25,40
item_68865,4,68
item_68866,45,59
item_68867,40,56
item_68868,33,48
item_68869,17,19
item_68870,15,95
item_68871,10,67
item_68872,17,44
item_68873,45,38
item_68874,36,88
item_68875,19,72
item_68876,27,55
item_68877,20,38
item_68878,24,16
item_68879,3,29
item_68880,35,28
item_68881,14,84
item_68882,5,73
item_68883,11,72
item_68884,18,35
item_68885,34,63
item_68886,36,11
item_68887,14,52
item_68888,42,48
item_68889,39,12
item_68890,4,35
item_68891,8,7
item_68892,6,50
item_68893,12,96
item_68894,7,59
item_68895,2,73
item_68896,28,31
item_68897,7,25
item_68898,38,74
item_68899,10,44
item_68900,6,20
item_68901,43,38
item_68902,22,68
item_68903,31,63
item_68904,30,29
item_68905,33,67
item_68906,7,10
item_68907,32,98
item_68908,22,43
item_68909,18,44
item_68910,12,99
item_68911,32,1
item_68912,13,40
item_68913,47,73
item_68914,9,48
item_68915,9,40
item_68916,16,32
item_68917,7,89
item_68918,1,25
item_68919,12,13
item_68920,16,82
item_68921,9,52
item_68922,3,88
item_68923,42,81
item_68924,11,5
item_68925,32,11
item_68926,24,84
item_68927,32,31
item_68928,47,90
item_68929,36,1
item_68930,16,78
item_68931,21,22
item_68932,17,80
item_68933,39,6
item_68934,33,92
item_68935,22,97
item_68936,10,17
item_68937,9,15
item_68938,15,40
item_68939,10,58
item_68940,42,32
item_68941,32,87
item_68942,43,43
item_68943,22,70
item_68944,44,39
item_68945,19,9
item_68946,24,7
item_68947,46,86
item_68948,3,51
item_68949,49,63
item_68950,18,23
item_68951,42,81
item_68952,18,15
item_68953,20,2
item_68954,27,94
item_68955,23,30
item_68956,50,4
item_68957,7,69
item_68958,21,89
item_68959,5,41
item_68960,37,93
item_68961,44,23
item_68962,21,34
item_68963,27,84
item_68964,47,67
item_68965,9,2
item_68966,9,48
item_68967,25,46
item_68968,7,47
item_68969,18,12
item_68970,33,44
item_68971,4,50
item_68972,25,15
item_68973,44,69
item_68974,1,70
item_68975,46,35
item_68976,7,24
item_68977,40,83
item_68978,21,27
item_68979,39,100
item_68980,26,29
item_68981,31,69
item_68982,33,25
item_68983,11,49
item_68984,3,72
item_68985,43,96
item_68986,30,28
item_68987,50,51
item_68988,20,71
item_68989,37,8
item_68990,45,42
item_68991,33,86
item_68992,31,56
item_68993,42,18
item_68994,16,85
item_68995,42,1
item_68996,25,22
item_68997,12,75
item_68998,46,56
item_68999,9,47
item_69000,4,74
item_69001,34,70
item_69002,46,98
item_69003,34,28
item_69004,46,60
item_69005,35,98
item_69006,5,21
item_69007,17,46
item_69008,14,29
item_69009,24,71
item_69010,12,37
item_69011,6,84
item_69012,46,30
item_69013,14,91
item_69014,49,85
item_69015,21,75
item_69016,6,28
item_69017,4,88
item_69018,48,86
item_69019,30,10
item_69020,26,38
item_69021,32,3
item_69022,46,28
item_69023,13,97
item_69024,14,72
item_69025,39,62
item_69026,37,55
item_69027,8,95
item_69028,33,3
item_69029,1,48
item_69030,20,23
item_69031,47,79
item_69032,39,53
item_69033,24,35
item_69034,50,12
item_69035,50,85
item_69036,48,22
item_69037,27,27
item_69038,50,77
item_69039,1,18
item_69040,39,63
item_69041,37,5
item_69042,17,26
item_69043,1,9
item_69044,2,11
item_69045,16,17
item_69046,48,15
item_69047,48,9
item_69048,4,36
item_69049,33,35
item_69050,47,93
item_69051,32,92
item_69052,44,24
item_69053,14,44
item_69054,48,32
item_69055,47,28
item_69056,33,94
item_69057,17,16
item_69058,5,41
item_69059,22,97
item_69060,10,72
item_69061,11,11
item_69062,43,27
item_69063,41,73
item_69064,32,42
item_69065,15,74
item_69066,25,1
item_69067,37,13
item_69068,14,68
item_69069,31,54
item_69070,5,74
item_69071,44,100
item_69072,11,19
item_69073,13,15
item_69074,42,98
item_69075,3,85
item_69076,28,8
item_69077,2,19
item_69078,3,96
item_69079,31,99
item_69080,48,59
item_69081,40,13
item_69082,14,98
item_69083,13,81
item_69084,35,77
item_69085,32,36
item_69086,11,95
item_69087,2,2
item_69088,46,95
item_69089,6,81
item_69090,32,75
item_69091,13,23
item_69092,36,63
item_69093,3,36
item_69094,21,19
item_69095,14,76
item_69096,11,24
item_69097,47,46
item_69098,13,4
item_69099,29,36
item_69100,34,89
item_69101,27,34
item_69102,21,67
item_69103,48,76
item_69104,28,34
item_69105,28,73
item_69106,33,68
item_69107,22,87
item_69108,6,73
item_69109,39,9
item_69110,4,85
item_69111,21,79
item_69112,17,22
item_69113,16,4
item_69114,35,89
item_69115,50,62
item_69116,41,55
item_69117,46,75
item_69118,33,79
item_69119,33,51
item_69120,50,37
item_69121,8,46
item_69122,49,79
item_69123,31,89
item_69124,21,2
item_69125,38,81
item_69126,25,39
item_69127,20,41
item_69128,7,62
item_69129,2,65
item_69130,27,59
item_69131,12,1
item_69132,26,82
item_69133,44,27
item_69134,1,54
item_69135,9,87
item_69136,48,22
item_69137,22,90
item_69138,3,28
item_69139,50,100
item_69140,8,7
item_69141,33,3
item_69142,41,82
item_69143,43,15
item_69144,26,40
item_69145,27,36
item_69146,24,72
item_69147,17,86
item_69148,12,28
item_69149,50,15
item_69150,6,67
item_69151,12,50
item_69152,15,50
item_69153,7,64
item_69154,23,65
item_69155,34,19
item_69156,46,13
item_69157,19,55
item_69158,48,17
item_69159,35,72
item_69160,6,32
item_69161,50,3
item_69162,11,93
item_69163,18,2
item_69164,38,92
item_69165,38,81
item_69166,45,16
item_69167,32,72
item_69168,6,7
item_69169,36,40
item_69170,31,39
item_69171,17,9
item_69172,45,33
item_69173,14,37
item_69174,17,79
item_69175,39,71
item_69176,47,52
item_69177,24,1
item_69178,45,9
item_69179,42,70
item_69180,24,72
item_69181,9,73
item_69182,1,5
item_69183,36,39
item_69184,27,68
item_69185,50,26
item_69186,8,18
item_69187,28,60
item_69188,4,76
item_69189,14,92
item_69190,7,66
item_69191,34,80
item_69192,3,1
item_69193,8,70
item_69194,21,89
item_69195,29,95
item_69196,45,33
item_69197,27,17
item_69198,46,87
item_69199,22,63
item_69200,33,4
item_69201,24,28
item_69202,6,7
item_69203,32,76
item_69204,25,96
item_69205,22,43
item_69206,37,62
item_69207,29,78
item_69208,31,92
item_69209,30,13
item_69210,45,31
item_69211,36,10
item_69212,47,25
item_69213,31,93
item_69214,39,52
item_69215,28,71
item_69216,38,33
item_69217,15,49
item_69218,38,92
item_69219,8,90
item_69220,42,29
item_69221,42,48
item_69222,18,36
item_69223,5,88
item_69224,37,73
item_69225,45,36
item_69226,11,22
item_69227,25,41
item_69228,27,43
item_69229,8,21
item_69230,36,93
item_69231,8,92
item_69232,16,22
item_69233,26,22
item_69234,50,28
item_69235,25,36
item_69236,45,83
item_69237,17,99
item_69238,22,75
item_69239,41,73
item_69240,39,57
item_69241,47,76
item_69242,12,8
item_69243,4,81
item_69244,14,38
item_69245,16,75
item_69246,3,82
item_69247,46,58
item_69248,9,67
item_69249,27,77
item_69250,27,4
item_69251,21,93
item_69252,6,8
item_69253,27,21
item_69254,19,89
item_69255,48,84
item_69256,41,56
item_69257,46,73
item_69258,46,1
item_69259,34,55
item_69260,34,14
item_69261,47,12
item_69262,34,18
item_69263,49,68
item_69264,20,18
item_69265,27,41
item_69266,9,64
item_69267,32,34
item_69268,44,39
item_69269,38,26
item_69270,6,32
item_69271,31,51
item_69272,30,61
item_69273,22,30
item_69274,6,65
item_69275,41,56
item_69276,3,13
item_69277,5,96
item_69278,29,32
item_69279,15,38
item_69280,43,88
item_69281,8,88
item_69282,40,81
item_69283,1,56
item_69284,20,66
item_69285,26,42
item_69286,40,86
item_69287,11,63
item_69288,15,83
item_69289,38,54
item_69290,37,78
item_69291,33,85
item_69292,7,38
item_69293,13,4
item_69294,32,95
item_69295,50,2
item_69296,29,60
item_69297,24,78
item_69298,27,99
item_69299,18,13
item_69300,23,87
item_69301,28,24
item_69302,11,86
item_69303,40,29
item_69304,22,86
item_69305,43,21
item_69306,31,15
item_69307,40,89
item_69308,47,70
item_69309,21,44
item_69310,25,4
item_69311,32,62
item_69312,16,99
item_69313,34,66
item_69314,35,47
item_69315,15,26
item_69316,2,65
item_69317,10,57
item_69318,8,84
item_69319,20,26
item_69320,10,84
item_69321,13,97
item_69322,25,3
item_69323,18,41
item_69324,1,95
item_69325,31,27
item_69326,35,57
item_69327,31,53
item_69328,44,44
item_69329,7,63
item_69330,27,2
item_69331,46,81
item_69332,25,35
item_69333,36,30
item_69334,1,99
item_69335,40,47
item_69336,40,18
item_69337,28,68
item_69338,19,25
item_69339,15,35
item_69340,1,91
item_69341,18,87
item_69342,13,96
item_69343,33,99
item_69344,38,86
item_69345,39,34
item_69346,3,23
item_69347,42,83
item_69348,24,78
item_69349,14,46
item_69350,12,97
item_69351,31,66
item_69352,31,64
item_69353,4,8
item_69354,37,25
item_69355,42,13
item_69356,24,54
item_69357,13,72
item_69358,4,25
item_69359,39,72
item_69360,21,18
item_69361,31,22
item_69362,31,70
item_69363,7,87
item_69364,43,56
item_69365,1,61
item_69366,42,46
item_69367,13,5
item_69368,25,22
item_69369,25,52
item_69370,42,5
item_69371,41,9
item_69372,35,51
item_69373,19,37
item_69374,36,31
item_69375,45,41
item_69376,12,25
item_69377,9,13
item_69378,8,20
item_69379,4,80
item_69380,50,74
item_69381,1,62
item_69382,4,5
item_69383,24,70
item_69384,34,91
item_69385,16,68
item_69386,47,88
item_69387,49,1
item_69388,24,39
item_69389,41,43
item_69390,35,31
item_69391,44,83
item_69392,13,87
item_69393,32,51
item_69394,26,16
item_69395,4,27
item_69396,3,49
item_69397,38,100
item_69398,42,39
item_69399,16,43
item_69400,30,85
item_69401,48,44
item_69402,23,81
item_69403,5,88
item_69404,38,65
item_69405,38,98
item_69406,47,38
item_69407,25,60
item_69408,33,89
item_69409,23,94
item_69410,5,70
item_69411,11,57
item_69412,41,60
item_69413,50,25
item_69414,17,3
item_69415,30,2
item_69416,9,12
item_69417,21,48
item_69418,21,14
item_69419,46,75
item_69420,1,49
item_69421,41,42
item_69422,40,86
item_69423,26,23
item_69424,35,10
item_69425,49,90
item_69426,37,51
item_69427,20,30
item_69428,34,73
item_69429,11,98
item_69430,18,28
item_69431,43,88
item_69432,41,98
item_69433,46,60
item_69434,5,7
item_69435,1,94
item_69436,21,40
item_69437,31,65
item_69438,6,99
item_69439,7,3
item_69440,34,51
item_69441,5,43
item_69442,30,81
item_69443,32,84
item_69444,16,76
item_69445,46,51
item_69446,15,46
item_69447,33,87
item_69448,46,70
item_69449,29,20
item_69450,30,100
item_69451,3,63
item_69452,13,79
item_69453,35,90
item_69454,13,70
item_69455,38,15
item_69456,29,67
item_69457,11,42
item_69458,26,10
item_69459,13,14
item_69460,49,100
item_69461,40,63
item_69462,31,75
item_69463,33,3
item_69464,7,38
item_69465,19,61
item_69466,6,73
item_69467,28,16
item_69468,2,67
item_69469,20,16
item_69470,14,67
item_69471,18,72
item_69472,39,39
item_69473,8,82
item_69474,38,30
item_69475,10,2
item_69476,48,1
item_69477,28,17
item_69478,29,56
item_69479,46,54
item_69480,44,77
item_69481,12,81
item_69482,6,59
item_69483,8,92
item_69484,48,63
item_69485,47,44
item_69486,11,16
item_69487,29,31
item_69488,20,11
item_69489,11,14
item_69490,40,36
item_69491,39,97
item_69492,2,58
item_69493,26,16
item_69494,23,25
item_69495,10,82
item_69496,48,19
item_69497,3,71
item_69498,45,19
item_69499,37,71
item_69500,15,12
item_69501,10,78
item_69502,5,1
item_69503,28,64
item_69504,9,60
item_69505,26,67
item_69506,6,96
item_69507,47,53
item_69508,42,33
item_69509,14,84
item_69510,38,11
item_69511,7,75
item_69512,18,1
item_69513,27,76
item_69514,5,20
item_69515,45,3
item_69516,4,60
item_69517,48,100
item_69518,37,18
item_69519,48,24
item_69520,21,60
item_69521,19,88
item_69522,41,61
item_69523,2,41
item_69524,24,19
item_69525,10,57
item_69526,30,17
item_69527,25,52
item_69528,6,91
item_69529,31,85
item_69530,25,56
item_69531,18,57
item_69532,6,69
item_69533,20,29
item_69534,39,86
item_69535,14,64
item_69536,13,32
item_69537,13,39
item_69538,5,63
item_69539,50,12
item_69540,36,24
item_69541,7,3
item_69542,19,54
item_69543,43,19
item_69544,22,76
item_69545,4,33
item_69546,17,37
item_69547,18,79
item_69548,40,45
item_69549,1,57
item_69550,33,32
item_69551,21,48
item_69552,28,81
item_69553,23,63
item_69554,2,4
item_69555,44,19
item_69556,47,62
item_69557,32,76
item_69558,10,27
item_69559,9,68
item_69560,39,40
item_69561,32,74
item_69562,48,59
item_69563,29,22
item_69564,23,30
item_69565,37,43
item_69566,24,100
item_69567,2,11
item_69568,26,26
item_69569,8,30
item_69570,30,31
item_69571,28,59
item_69572,46,28
item_69573,24,69
item_69574,47,59
item_69575,27,63
item_69576,36,66
item_69577,3,56
item_69578,6,87
item_69579,22,32
item_69580,26,60
item_69581,43,53
item_69582,37,65
item_69583,25,77
item_69584,25,12
item_69585,35,10
item_69586,3,34
item_69587,49,43
item_69588,48,59
item_69589,42,14
item_69590,17,17
item_69591,13,12
item_69592,7,75
item_69593,27,51
item_69594,2,35
item_69595,24,44
item_69596,25,68
item_69597,29,77
item_69598,25,21
item_69599,1,63
item_69600,38,48
item_69601,36,90
item_69602,15,58
item_69603,23,95
item_69604,44,40
item_69605,40,32
item_69606,3,27
item_69607,33,79
item_69608,22,6
item_69609,17,82
item_69610,34,37
item_69611,7,41
item_69612,16,21
item_69613,18,38
item_69614,10,11
item_69615,46,81
item_69616,36,75
item_69617,16,92
item_69618,46,45
item_69619,34,100
item_69620,4,84
item_69621,49,61
item_69622,49,73
item_69623,31,97
item_69624,1,20
item_69625,49,54
item_69626,24,42
item_69627,11,93
item_69628,47,23
item_69629,29,97
item_69630,42,91
item_69631,26,2
item_69632,45,80
item_69633,19,30
item_69634,18,42
item_69635,41,31
item_69636,18,33
item_69637,31,90
item_69638,25,3
item_69639,34,66
item_69640,10,95
item_69641,20,14
item_69642,39,48
item_69643,33,52
item_69644,48,52
item_69645,30,11
item_69646,36,54
item_69647,38,91
item_69648,33,57
item_69649,7,5
item_69650,27,78
item_69651,32,30
item_69652,9,14
item_69653,20,82
item_69654,25,54
item_69655,22,55
item_69656,13,23
item_69657,7,39
item_69658,47,20
item_69659,2,17
item_69660,1,43
item_69661,20,51
item_69662,44,26
item_69663,47,93
item_69664,38,84
item_69665,39,55
item_69666,15,56
item_69667,50,23
item_69668,48,38
item_69669,3,83
item_69670,46,33
item_69671,37,32
item_69672,22,48
item_69673,34,31
item_69674,26,57
item_69675,14,67
item_69676,34,100
item_69677,46,56
item_69678,6,90
item_69679,6,4
item_69680,29,22
item_69681,17,3
item_69682,33,16
item_69683,20,87
item_69684,1,90
item_69685,50,45
item_69686,2,1
item_69687,29,23
item_69688,48,7
item_69689,16,81
item_69690,46,90
item_69691,40,70
item_69692,26,48
item_69693,10,32
item_69694,42,18
item_69695,21,9
item_69696,21,2
item_69697,8,76
item_69698,34,67
item_69699,45,38
item_69700,49,65
item_69701,6,15
item_69702,9,2
item_69703,41,3
item_69704,45,44
item_69705,48,24
item_69706,49,86
item_69707,37,84
item_69708,37,87
item_69709,20,42
item_69710,18,78
item_69711,23,20
item_69712,46,15
item_69713,27,66
item_69714,28,41
item_69715,12,83
item_69716,24,64
item_69717,34,28
item_69718,17,64
item_69719,43,67
item_69720,6,98
item_69721,34,3
item_69722,32,4
item_69723,14,88
item_69724,24,45
item_69725,26,27
item_69726,34,16
item_69727,25,67
item_69728,50,73
item_69729,50,30
item_69730,46,65
item_69731,41,45
item_69732,7,53
item_69733,49,4
item_69734,1,72
item_69735,47,57
item_69736,42,28
item_69737,16,32
item_69738,43,69
item_69739,15,32
item_69740,10,68
item_69741,9,87
item_69742,18,59
item_69743,44,55
item_69744,25,91
item_69745,14,35
item_69746,25,99
item_69747,16,7
item_69748,7,74
item_69749,30,31
item_69750,9,41
item_69751,10,33
item_69752,11,51
item_69753,20,55
item_69754,33,73
item_69755,46,82
item_69756,37,71
item_69757,38,98
item_69758,26,74
item_69759,46,6
item_69760,13,39
item_69761,36,38
item_69762,3,77
item_69763,10,22
item_69764,20,49
item_69765,12,93
